,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
35,CONT_AWD_DJJ11G2214_1501_NNG07DA36B_8000,10811.29,2011,2011-06-30,2011-07-29,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-07-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11G2214_1501_NNG07DA36B_8000/,7.0,2
36,CONT_AWD_DJJ11FEIR010214_1501_NNG07DA36B_8000,298650.17,2011,2011-08-15,2011-08-26,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-08-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FEIR010214_1501_NNG07DA36B_8000/,2.0,2
37,CONT_AWD_DJJ12G41OSS551035_1501_NNG07DA36B_8000,5285.48,2012,2011-12-16,2011-12-16,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-12-16,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12G41OSS551035_1501_NNG07DA36B_8000/,8.0,2
38,CONT_AWD_DJJ12FEIR010001_1501_NNG07DA36B_8000,357852.0,2011,2011-08-28,2012-09-30,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2016-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12FEIR010001_1501_NNG07DA36B_8000/,1.0,2
39,CONT_AWD_DJJ11FCIV020948_1501_NNG07DA36B_8000,55639.06,2011,2011-09-26,2011-09-26,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-09-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FCIV020948_1501_NNG07DA36B_8000/,5.0,2
40,CONT_AWD_DJJ11FEIR010259_1501_NNG07DA36B_8000,434875.78,2011,2011-09-23,2012-09-22,7021,ADP CENTRAL PROCESSING UNIT-DIGITAL,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-09-22,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FEIR010259_1501_NNG07DA36B_8000/,5.0,2
41,CONT_AWD_DJJ11FEIR010215_1501_NNG07DA36B_8000,157770.61,2011,2011-08-15,2011-08-26,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-08-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FEIR010215_1501_NNG07DA36B_8000/,2.0,2
42,CONT_AWD_DJJ12FEIR010045_1501_NNG07DA36B_8000,9522.66,2012,2011-12-01,2011-12-01,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12FEIR010045_1501_NNG07DA36B_8000/,1.0,2
43,CONT_AWD_DJJ11FGCOP0496_1501_NNG07DA36B_8000,54493.39,2011,2011-09-28,2011-10-28,5810,COMM SECURITY EQ & COMPS,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-10-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FGCOP0496_1501_NNG07DA36B_8000/,3.0,2
44,CONT_AWD_DJJ12G55OSS432011_1501_NNG07DA36B_8000,58182.87,2011,2011-10-01,2012-09-30,J070,MAINT-REP OF ADP EQ & SUPPLIES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12G55OSS432011_1501_NNG07DA36B_8000/,2.0,2
45,CONT_AWD_DJJ19190003_1501_DJJ09G1919_1501,483286.51,2011,2011-02-17,2014-09-29,D316,TELECOMMUNICATION NETWORK MGMT SVCS,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190003_1501_DJJ09G1919_1501/,1.0,2
46,CONT_AWD_DJJ11FEIR010165_1501_NNG07DA36B_8000,240466.57,2011,2011-06-22,2011-07-29,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2011-07-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ11FEIR010165_1501_NNG07DA36B_8000/,2.0,2
47,CONT_AWD_DJOCIZ12001_1550_-NONE-_-NONE-,9776.0,2012,2012-08-06,2012-08-06,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",NOT COMPETED,2012-08-06,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJOCIZ12001_1550_-NONE-_-NONE-/,1.0,2
48,CONT_AWD_DJJ19190006_1501_DJJ09G1919_1501,1619010.87,2012,2012-01-26,2014-09-29,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",NOT COMPETED,2014-09-29,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190006_1501_DJJ09G1919_1501/,1.0,2
49,CONT_AWD_DJJ13FEIR010032_1501_NNG07DA36B_8000,9361.94,2013,2012-11-30,2012-11-30,7030,ADP SOFTWARE,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ13FEIR010032_1501_NNG07DA36B_8000/,2.0,2
50,CONT_AWD_DJJ19190009_1501_DJJ09G1919_1501,250094.47,2012,2012-09-28,2013-09-30,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2013-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190009_1501_DJJ09G1919_1501/,3.0,2
51,CONT_AWD_DJJ13G55OSS432517_1501_NNG07DA36B_8000,58182.87,2012,2012-10-01,2013-09-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2013-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ13G55OSS432517_1501_NNG07DA36B_8000/,6.0,2
52,CONT_AWD_DJJ12FNSD0061_1501_NNG07DA36B_8000,32122.67,2012,2012-05-23,2012-05-23,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-06-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12FNSD0061_1501_NNG07DA36B_8000/,6.0,2
53,CONT_AWD_DJJ19190007_1501_DJJ09G1919_1501,22429.7,2012,2012-02-22,2014-09-29,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190007_1501_DJJ09G1919_1501/,1.0,2
54,CONT_AWD_DJJ19190008_1501_DJJ09G1919_1501,37205.53,2012,2012-07-30,2014-09-29,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",NOT COMPETED,2014-09-29,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190008_1501_DJJ09G1919_1501/,1.0,2
55,CONT_AWD_DJJ12G41OSS556005_1501_NNG07DA36B_8000,7359.95,2012,2012-07-27,2012-08-26,7045,ADP SUPPLIES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-08-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12G41OSS556005_1501_NNG07DA36B_8000/,4.0,2
56,CONT_AWD_DJJ12FNSD0041_1501_NNG07DA36B_8000,180267.73,2012,2012-02-21,2012-11-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12FNSD0041_1501_NNG07DA36B_8000/,3.0,2
57,CONT_AWD_DJJ13P01CRM0073_1501_-NONE-_-NONE-,9240.0,2013,2012-10-18,2012-11-30,7735,"PARTS AND ACCESSORIES OF PHONOGRAPHS, RADIOS, AND TELEVISION SET: HOME TYPE",154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-11-30,NEGOTIATED PROPOSAL/QUOTE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ13P01CRM0073_1501_-NONE-_-NONE-/,2.0,2
58,CONT_AWD_DJJ12FEIR010175_1501_NNG07DA36B_8000,135949.15,2012,2012-07-20,2012-07-30,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2012-07-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ12FEIR010175_1501_NNG07DA36B_8000/,2.0,2
59,CONT_AWD_DJJ19190010_1501_DJJ09G1919_1501,52007.79,2013,2012-12-17,2014-09-29,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190010_1501_DJJ09G1919_1501/,3.0,2
60,CONT_AWD_DJD13HOP0153_1524_-NONE-_-NONE-,1818.0,2013,2013-06-12,2013-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",COMPETED UNDER SAP,2013-09-30,SIMPLIFIED ACQUISITION,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD13HOP0153_1524_-NONE-_-NONE-/,3.0,2
61,CONT_AWD_DJJ19190016_1501_DJJ09G1919_1501,9522.66,2014,2013-11-05,2014-12-26,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-12-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190016_1501_DJJ09G1919_1501/,1.0,2
62,CONT_AWD_DJBP0700NASM2P80021_1540_NNG07DA36B_8000,15664.27,2013,2013-06-06,2014-05-14,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-05-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJBP0700NASM2P80021_1540_NNG07DA36B_8000/,3.0,2
63,CONT_AWD_DJJ19190013_1501_DJJ09G1919_1501,41915.04,2013,2013-07-30,2014-08-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190013_1501_DJJ09G1919_1501/,3.0,2
64,CONT_AWD_DJD13HQE0028_1524_NNG07DA36B_8000,7172.2,2013,2013-01-10,2014-01-09,7045,ADP SUPPLIES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-01-09,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD13HQE0028_1524_NNG07DA36B_8000/,3.0,2
65,CONT_AWD_DJJ19190015_1501_DJJ09G1919_1501,221642.93,2013,2013-09-24,2014-09-30,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190015_1501_DJJ09G1919_1501/,3.0,2
66,CONT_AWD_DJJ13FGFAS0457_1501_NNG07DA36B_8000,7691.63,2013,2013-09-11,2013-10-11,7045,ADP SUPPLIES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2013-10-11,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ13FGFAS0457_1501_NNG07DA36B_8000/,7.0,2
67,CONT_AWD_DJJ14G2497_1501_NNG07DA36B_8000,9594.5,2014,2013-11-25,2014-11-24,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-11-24,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14G2497_1501_NNG07DA36B_8000/,13.0,2
68,CONT_AWD_DJD13HQP0813_1524_-NONE-_-NONE-,5590.8,2013,2013-06-28,2014-06-30,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",NOT COMPETED UNDER SAP,2014-06-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD13HQP0813_1524_-NONE-_-NONE-/,1.0,2
69,CONT_AWD_DJD13HQE0029_1524_NNG07DA36B_8000,55561.31,2013,2013-01-04,2013-01-04,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2013-01-04,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD13HQE0029_1524_NNG07DA36B_8000/,3.0,2
70,CONT_AWD_DJJ14FCIV020004_1501_NNG07DA36B_8000,1557.06,2014,2013-10-02,2014-10-01,7045,ADP SUPPLIES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-10-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14FCIV020004_1501_NNG07DA36B_8000/,3.0,2
71,CONT_AWD_DJJ15G41OSS553509_1501_NNG07DA36B_8000,59383.43,2014,2014-10-01,2015-09-30,7030,ADP SOFTWARE,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ15G41OSS553509_1501_NNG07DA36B_8000/,4.0,2
72,CONT_AWD_DJD15HQE0020_1524_NNG07DA36B_8000,37413.25,2014,2014-10-01,2015-09-29,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJD15HQE0020_1524_NNG07DA36B_8000/,1.0,2
73,CONT_AWD_DJJ19190027_1501_DJJ09G1919_1501,10717.76,2014,2014-09-18,2015-09-30,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190027_1501_DJJ09G1919_1501/,3.0,2
74,CONT_AWD_DJJ14FEIR010238_1501_NNG07DA36B_8000,71456.02,2014,2014-07-23,2014-07-23,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14FEIR010238_1501_NNG07DA36B_8000/,6.0,2
75,CONT_AWD_DJJ19190029_1501_DJJ09G1919_1501,9516.23,2015,2014-11-25,2015-12-26,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-12-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190029_1501_DJJ09G1919_1501/,3.0,2
76,CONT_AWD_DJJ15FGIPL0169_1501_NNG07DA36B_8000,9920.79,2015,2014-11-04,2015-10-30,D320,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-10-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ15FGIPL0169_1501_NNG07DA36B_8000/,4.0,2
77,CONT_AWD_DJJ14FGIPL0305_1501_NNG07DA36B_8000,96151.79,2014,2014-09-15,2014-09-25,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14FGIPL0305_1501_NNG07DA36B_8000/,1.0,2
78,CONT_AWD_DJJ4FCIV020773_1501_NNG07DA36B_8000,11562.03,2014,2014-08-14,2014-09-19,7022,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), HYBRID",154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ4FCIV020773_1501_NNG07DA36B_8000/,3.0,2
79,CONT_AWD_DJJ19190021_1501_DJJ09G1919_1501,91933.32,2014,2014-08-12,2014-11-12,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",NOT COMPETED,2014-11-12,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190021_1501_DJJ09G1919_1501/,1.0,2
80,CONT_AWD_DJJ19190019_1501_DJJ09G1919_1501,513291.92,2014,2014-06-12,2014-12-11,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-12-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190019_1501_DJJ09G1919_1501/,3.0,2
81,CONT_AWD_DJJ19190028_1501_DJJ09G1919_1501,198891.0,2014,2014-09-30,2015-09-30,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190028_1501_DJJ09G1919_1501/,3.0,2
82,CONT_AWD_DJJ19190026_1501_DJJ09G1919_1501,5873543.76,2014,2014-09-17,2015-09-16,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190026_1501_DJJ09G1919_1501/,3.0,2
83,CONT_AWD_DJJ14G72OSS3116_1501_NNG07DA36B_8000,27704.02,2014,2014-07-16,2014-08-01,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-08-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14G72OSS3116_1501_NNG07DA36B_8000/,7.0,2
84,CONT_AWD_DJOOCIO14X0031_1550_NNG07DA36B_8000,10737.24,2014,2013-12-01,2014-11-30,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJOOCIO14X0031_1550_NNG07DA36B_8000/,3.0,2
85,CONT_AWD_DJJ15G41OSS553519_1501_NNG07DA36B_8000,5207.32,2014,2014-10-01,2015-09-30,7030,ADP SOFTWARE,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2015-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ15G41OSS553519_1501_NNG07DA36B_8000/,5.0,2
86,CONT_AWD_DJJ19190023_1501_DJJ09G1919_1501,327642.57,2014,2014-08-21,2014-08-21,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-11-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190023_1501_DJJ09G1919_1501/,3.0,2
87,CONT_AWD_DJJ19190024_1501_DJJ09G1919_1501,3042420.05,2014,2014-09-04,2014-12-04,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-12-04,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190024_1501_DJJ09G1919_1501/,3.0,2
88,CONT_AWD_DJJ14CIV020974_1501_NNG07DA36B_8000,805248.26,2014,2014-09-26,2014-09-26,7035,ADP SUPPORT EQUIPMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-09-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ14CIV020974_1501_NNG07DA36B_8000/,2.0,2
89,CONT_AWD_DJJ19190020_1501_DJJ09G1919_1501,121484.43,2014,2014-08-12,2014-11-12,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,154050959,"PRESIDIO NETWORKED SOLUTIONS, INC.",FULL AND OPEN COMPETITION,2014-11-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ19190020_1501_DJJ09G1919_1501/,3.0,2
