,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
35,CONT_AWD_HHSH25034016T_7526_HHSH250201200005I_7526,199952.23,2013,2013-09-26,2014-09-26,D308,IT AND TELECOM- PROGRAMMING,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2014-09-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034016T_7526_HHSH250201200005I_7526/,2.0,3
36,CONT_AWD_HHSH25034049T_7526_HHSH250201200005I_7526,4399995.82,2014,2014-09-29,2015-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034049T_7526_HHSH250201200005I_7526/,2.0,3
37,CONT_AWD_HHSH25034024T_7526_HHSH250201200005I_7526,447961.24,2014,2014-04-08,2014-09-30,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034024T_7526_HHSH250201200005I_7526/,2.0,3
38,CONT_AWD_HHSH25034045T_7526_HHSH250201200005I_7526,287918.53,2014,2014-09-17,2015-09-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034045T_7526_HHSH250201200005I_7526/,2.0,3
39,CONT_AWD_HHSH25034047T_7526_HHSH250201200005I_7526,93911.87,2014,2014-09-18,2015-09-17,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034047T_7526_HHSH250201200005I_7526/,2.0,3
40,CONT_AWD_HHSH25034046T_7526_HHSH250201200005I_7526,704973.12,2014,2014-09-16,2015-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034046T_7526_HHSH250201200005I_7526/,2.0,3
41,CONT_AWD_HHSH25034037T_7526_HHSH250201200005I_7526,99066.25,2014,2014-09-17,2015-09-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034037T_7526_HHSH250201200005I_7526/,2.0,3
42,CONT_AWD_HHSH25034030T_7526_HHSH250201200005I_7526,99281.36,2014,2014-09-17,2015-09-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034030T_7526_HHSH250201200005I_7526/,2.0,3
43,CONT_AWD_HHSH25034044T_7526_HHSH250201200005I_7526,158920.96,2014,2014-09-18,2015-09-17,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034044T_7526_HHSH250201200005I_7526/,2.0,3
44,CONT_AWD_HHSH25034043T_7526_HHSH250201200005I_7526,137949.33,2014,2014-09-17,2015-09-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034043T_7526_HHSH250201200005I_7526/,2.0,3
45,CONT_AWD_HHSH25034032T_7526_HHSH250201200005I_7526,1703567.22,2014,2014-09-30,2015-09-29,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034032T_7526_HHSH250201200005I_7526/,2.0,3
46,CONT_AWD_HHSH25034048T_7526_HHSH250201200005I_7526,674994.13,2014,2014-09-29,2015-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034048T_7526_HHSH250201200005I_7526/,2.0,3
47,CONT_AWD_HHSH25034034T_7526_HHSH250201200005I_7526,248932.33,2014,2014-09-18,2015-09-17,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034034T_7526_HHSH250201200005I_7526/,2.0,3
48,CONT_AWD_HHSH25034033T_7526_HHSH250201200005I_7526,499756.8,2014,2014-09-16,2015-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034033T_7526_HHSH250201200005I_7526/,2.0,3
49,CONT_AWD_HHSH25034029T_7526_HHSH250201200005I_7526,44608.42,2014,2014-05-21,2014-09-22,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2014-09-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034029T_7526_HHSH250201200005I_7526/,2.0,3
50,CONT_AWD_HHSH25034050T_7526_HHSH250201200005I_7526,299986.39,2014,2014-09-30,2015-09-29,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034050T_7526_HHSH250201200005I_7526/,2.0,3
51,CONT_AWD_HHSH25034019T_7526_HHSH250201200005I_7526,85215.0,2014,2014-04-11,2014-09-30,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034019T_7526_HHSH250201200005I_7526/,2.0,3
52,CONT_AWD_HHSH25034063T_7526_HHSH250201200005I_7526,222183.12,2015,2015-09-14,2016-09-13,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034063T_7526_HHSH250201200005I_7526/,2.0,3
53,CONT_AWD_HHSH25034067T_7526_HHSH250201200005I_7526,424949.83,2015,2015-09-23,2016-09-22,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034067T_7526_HHSH250201200005I_7526/,2.0,3
54,CONT_AWD_HHSH25034066T_7526_HHSH250201200005I_7526,5167973.3,2015,2015-09-18,2016-09-22,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034066T_7526_HHSH250201200005I_7526/,2.0,3
55,CONT_AWD_HHSH25034064T_7526_HHSH250201200005I_7526,678755.79,2015,2015-09-09,2016-09-13,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034064T_7526_HHSH250201200005I_7526/,2.0,3
56,CONT_AWD_HHSH25034061T_7526_HHSH250201200005I_7526,73864.94,2015,2015-08-17,2016-08-16,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-08-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034061T_7526_HHSH250201200005I_7526/,2.0,3
57,CONT_AWD_HHSH25034068T_7526_HHSH250201200005I_7526,200008.73,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034068T_7526_HHSH250201200005I_7526/,2.0,3
58,CONT_AWD_HHSH25034069T_7526_HHSH250201200005I_7526,1388631.35,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034069T_7526_HHSH250201200005I_7526/,2.0,3
59,CONT_AWD_HHSH25034062T_7526_HHSH250201200005I_7526,227060.21,2015,2015-09-11,2016-09-10,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034062T_7526_HHSH250201200005I_7526/,2.0,3
60,CONT_AWD_HHSH25034070T_7526_HHSH250201200005I_7526,895975.11,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034070T_7526_HHSH250201200005I_7526/,2.0,3
61,CONT_AWD_HHSH25034055T_7526_HHSH250201200005I_7526,333879.01,2015,2015-01-15,2016-01-19,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-01-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034055T_7526_HHSH250201200005I_7526/,2.0,3
62,CONT_AWD_HHSH25034059T_7526_HHSH250201200005I_7526,11965.06,2015,2015-04-02,2016-04-01,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-04-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034059T_7526_HHSH250201200005I_7526/,2.0,3
63,CONT_AWD_HHSH25044003_7526_HHSH250201000066B_7526,9120.52,2016,2015-12-09,2015-12-31,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,608999520,REI SYSTEMS INC,FULL AND OPEN COMPETITION,2016-12-08,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25044003_7526_HHSH250201000066B_7526/,1.0,3
64,CONT_AWD_HHSH25034071T_7526_HHSH250201200005I_7526,319624.44,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034071T_7526_HHSH250201200005I_7526/,2.0,3
65,CONT_AWD_HHSH25034072T_7526_HHSH250201200005I_7526,1845098.19,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034072T_7526_HHSH250201200005I_7526/,2.0,3
66,CONT_AWD_HHSH25034058T_7526_HHSH250201200005I_7526,499535.94,2015,2015-04-01,2015-10-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034058T_7526_HHSH250201200005I_7526/,2.0,3
67,CONT_AWD_HHSH25034060T_7526_HHSH250201200005I_7526,399939.19,2015,2015-05-29,2015-08-27,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-08-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034060T_7526_HHSH250201200005I_7526/,2.0,3
68,CONT_AWD_HHSH25034073T_7526_HHSH250201200005I_7526,119881.8,2016,2015-12-14,2016-12-13,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034073T_7526_HHSH250201200005I_7526/,2.0,3
69,CONT_AWD_HHSH25034065T_7526_HHSH250201200005I_7526,1002349.97,2015,2015-09-16,2016-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034065T_7526_HHSH250201200005I_7526/,2.0,3
70,CONT_AWD_HHSH25034057T_7526_HHSH250201200005I_7526,5067490.41,2015,2015-03-24,2016-03-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-03-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034057T_7526_HHSH250201200005I_7526/,2.0,3
71,CONT_AWD_HHSH25034081T_7526_HHSH250201200005I_7526,6321956.48,2016,2016-09-26,2017-07-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034081T_7526_HHSH250201200005I_7526/,2.0,3
72,CONT_AWD_HHSH250201600046G_7526_GS35F0623N_4730,677317.88,2016,2016-09-26,2017-09-25,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,REI SYSTEMS INC,FULL AND OPEN COMPETITION,2017-09-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH250201600046G_7526_GS35F0623N_4730/,6.0,3
73,CONT_AWD_HHSH25034089T_7526_HHSH250201200005I_7526,113991.24,2016,2016-09-16,2017-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034089T_7526_HHSH250201200005I_7526/,2.0,3
74,CONT_AWD_HHSH25034079T_7526_HHSH250201200005I_7526,150272.16,2016,2016-09-29,2017-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-03-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034079T_7526_HHSH250201200005I_7526/,2.0,3
75,CONT_AWD_HHSH25034083T_7526_HHSH250201200005I_7526,798064.44,2016,2016-09-24,2017-09-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034083T_7526_HHSH250201200005I_7526/,2.0,3
76,CONT_AWD_HHSH25034085T_7526_HHSH250201200005I_7526,718511.28,2016,2016-09-29,2017-07-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034085T_7526_HHSH250201200005I_7526/,2.0,3
77,CONT_AWD_HHSH25034080T_7526_HHSH250201200005I_7526,479319.59,2016,2016-09-29,2017-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-03-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034080T_7526_HHSH250201200005I_7526/,2.0,3
78,CONT_AWD_HHSH25034082T_7526_HHSH250201200005I_7526,849723.68,2016,2016-09-26,2017-07-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034082T_7526_HHSH250201200005I_7526/,2.0,3
79,CONT_AWD_HHSH25034077T_7526_HHSH250201200005I_7526,5956719.15,2016,2016-04-01,2016-12-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034077T_7526_HHSH250201200005I_7526/,2.0,3
80,CONT_AWD_HHSH25034092T_7526_HHSH250201200005I_7526,1434556.25,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034092T_7526_HHSH250201200005I_7526/,2.0,3
81,CONT_AWD_HHSH25034091T_7526_HHSH250201200005I_7526,1199498.97,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034091T_7526_HHSH250201200005I_7526/,2.0,3
82,CONT_AWD_HHSH25034078T_7526_HHSH250201200005I_7526,1178605.15,2016,2016-04-11,2016-12-10,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034078T_7526_HHSH250201200005I_7526/,2.0,3
83,CONT_AWD_HHSH25034095T_7526_HHSH250201200005I_7526,239451.25,2016,2016-09-29,2017-12-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-12-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034095T_7526_HHSH250201200005I_7526/,2.0,3
84,CONT_AWD_HHSH25034084T_7526_HHSH250201200005I_7526,1299395.68,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034084T_7526_HHSH250201200005I_7526/,2.0,3
85,CONT_AWD_HHSH25034086T_7526_HHSH250201200005I_7526,1435314.94,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034086T_7526_HHSH250201200005I_7526/,2.0,3
86,CONT_AWD_HHSH25044004_7526_HHSH250201000066B_7526,179117.28,2016,2016-02-08,2016-08-07,R699,SUPPORT- ADMINISTRATIVE: OTHER,608999520,REI SYSTEMS INC,FULL AND OPEN COMPETITION,2016-08-07,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25044004_7526_HHSH250201000066B_7526/,2.0,3
87,CONT_AWD_HHSH25034075T_7526_HHSH250201200005I_7526,7970144.36,2016,2016-08-28,2017-02-24,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-08-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034075T_7526_HHSH250201200005I_7526/,2.0,3
88,CONT_AWD_HHSH25034093T_7526_HHSH250201200005I_7526,899902.26,2016,2016-09-29,2017-10-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-10-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034093T_7526_HHSH250201200005I_7526/,2.0,3
89,CONT_AWD_HHSH25034087T_7526_HHSH250201200005I_7526,945008.75,2016,2016-08-10,2017-09-29,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034087T_7526_HHSH250201200005I_7526/,2.0,3
90,CONT_AWD_HHSH25034074T_7526_HHSH250201200005I_7526,25985.73,2016,2016-06-20,2017-06-19,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-06-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034074T_7526_HHSH250201200005I_7526/,2.0,3
91,CONT_AWD_HHSH25034090T_7526_HHSH250201200005I_7526,2179489.12,2016,2016-09-16,2017-11-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-11-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034090T_7526_HHSH250201200005I_7526/,2.0,3
92,CONT_AWD_HHSH25034076T_7526_HHSH250201200005I_7526,224831.33,2016,2016-09-16,2017-08-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-08-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034076T_7526_HHSH250201200005I_7526/,2.0,3
93,CONT_AWD_HHSH25034102T_7526_HHSH250201200005I_7526,2964857.67,2017,2017-07-19,2018-11-18,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-11-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034102T_7526_HHSH250201200005I_7526/,2.0,3
94,CONT_AWD_HHSH25034099T_7526_HHSH250201200005I_7526,286910.37,2017,2017-09-22,2018-09-21,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034099T_7526_HHSH250201200005I_7526/,2.0,3
